key_centro,nome_centro,empresa,nome_empreendimento,cod_insumo,cod_sub_grupo,descricao_insumo,unidade,data_movimento,classe,tipo_movimento,tipo_documento,numero_documento,num_movimento,quantidade,preco_unitario,valor,titulo_grupo,titulo_subgrupo,quantidade_estoque_atual,valor_estoque_atual
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-03-16,E,C,NF-e,50540,10540,9845,42,413490,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,31375,1317750
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-03-27,E,C,NF-e,50541,10541,1052,350,368200,CONCRETO USINADO,CONCRETOS,3349,1172150
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-03-29,E,C,NF-e,50542,10542,69986,5.8,405918.8,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,178094,1032945.2
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-03-05,S,T,TRF,50543,10543,14318,5.8,83044.4,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,163776,949900.7999999999
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-04-21,E,C,NF-e,50544,10544,1017848,0.5,508924,AGLOMERANTES,CIMENTO,3465774,1732887
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-04-17,S,T,TRF,50545,10545,181136,0.5,90568,AGLOMERANTES,CIMENTO,3284638,1642319
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-04-16,E,C,NF-e,50546,10546,703659,0.7,492561.3,AGLOMERANTES,CIMENTO,2736246,1915372.2
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-04-07,S,S,RM,50547,10547,2243433,0.7,1570403.0999999999,AGLOMERANTES,CIMENTO,492813,344969.1
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,227,20,AREIA GROSSA,M3,2024-04-19,E,C,NF-e,50548,10548,7398,65,480870,AGREGADOS,AREIAS,27051,1758315
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,227,20,AREIA GROSSA,M3,2024-04-02,S,S,RM,50549,10549,26525,65,1724125,AGREGADOS,AREIAS,526,34190
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-04-19,E,C,NF-e,50550,10550,1000488,0.45,450219.60000000003,CERÂMICAS,TIJOLOS,4226651,1901992.95
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-04-27,S,S,RM,50551,10551,4158308,0.45,1871238.6,CERÂMICAS,TIJOLOS,68343,30754.350000000002
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,21114,20,VALE MATERIAL P/OBRA,R$,2024-04-03,E,C,NF-e,50552,10552,360173,1,360173,ACESSÓRIOS,VALES,1630487,1630487
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-04-13,E,C,NF-e,50553,10553,78643,6.5,511179.5,AÇOS,VERGALHOES,249433,1621314.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-04-26,S,T,TRF,50554,10554,10914,6.5,70941,AÇOS,VERGALHOES,238519,1550373.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-04-01,E,C,NF-e,50555,10555,123756,3.2,396019.2,FIOS E CABOS,CONDUTORES,538788,1724121.6
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-04-13,E,C,NF-e,50556,10556,15996,25,399900,TELHAS ESPECIAIS,TELHAS,75833,1895825
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-04-29,S,S,RM,50557,10557,70454,25,1761350,TELHAS ESPECIAIS,TELHAS,5379,134475
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-04-19,E,C,NF-e,50558,10558,8573,42,360066,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,39948,1677816
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-04-05,E,C,NF-e,50559,10559,1356,350,474600,CONCRETO USINADO,CONCRETOS,4705,1646750
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-04-19,E,C,NF-e,50560,10560,86852,5.8,503741.6,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,250628,1453642.4
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-04-18,S,T,TRF,50561,10561,11332,5.8,65725.59999999999,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,239296,1387916.8
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-05-06,E,C,NF-e,50562,10562,838847,0.5,419423.5,AGLOMERANTES,CIMENTO,4123485,2061742.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-05-30,S,S,RM,50563,10563,3441013,0.5,1720506.5,AGLOMERANTES,CIMENTO,682472,341236
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-05-03,S,T,TRF,50564,10564,201782,0.5,100891,AGLOMERANTES,CIMENTO,480690,240345
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-05-06,E,C,NF-e,50565,10565,764392,0.7,535074.4,AGLOMERANTES,CIMENTO,1257205,880043.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,227,20,AREIA GROSSA,M3,2024-05-11,E,C,NF-e,50566,10566,7421,65,482365,AGREGADOS,AREIAS,7947,516555
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-05-28,E,C,NF-e,50567,10567,841474,0.45,378663.3,CERÂMICAS,TIJOLOS,909817,409417.65
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,21114,20,VALE MATERIAL P/OBRA,R$,2024-05-27,E,C,NF-e,50568,10568,509350,1,509350,ACESSÓRIOS,VALES,2139837,2139837
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,21114,20,VALE MATERIAL P/OBRA,R$,2024-05-05,S,S,RM,50569,10569,1637652,1,1637652,ACESSÓRIOS,VALES,502185,502185
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-05-09,E,C,NF-e,50570,10570,67503,6.5,438769.5,AÇOS,VERGALHOES,306022,1989143
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-05-27,S,S,RM,50571,10571,263906,6.5,1715389,AÇOS,VERGALHOES,42116,273754
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-05-04,S,T,TRF,50572,10572,13003,6.5,84519.5,AÇOS,VERGALHOES,29113,189234.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-05-07,E,C,NF-e,50573,10573,137864,3.2,441164.80000000005,FIOS E CABOS,CONDUTORES,676652,2165286.4
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-05-04,S,S,RM,50574,10574,496369,3.2,1588380.8,FIOS E CABOS,CONDUTORES,180283,576905.6
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-05-13,E,C,NF-e,50575,10575,18924,25,473100,TELHAS ESPECIAIS,TELHAS,24303,607575
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-05-02,E,C,NF-e,50576,10576,11878,42,498876,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,51826,2176692
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-05-12,S,S,RM,50577,10577,38204,42,1604568,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,13622,572124
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-05-09,E,C,NF-e,50578,10578,1077,350,376950,CONCRETO USINADO,CONCRETOS,5782,2023700
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-05-24,S,S,RM,50579,10579,4734,350,1656900,CONCRETO USINADO,CONCRETOS,1048,366800
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-05-31,E,C,NF-e,50580,10580,92515,5.8,536587,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,331811,1924503.8
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-05-07,S,S,RM,50581,10581,313835,5.8,1820243,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,17976,104260.8
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-05-04,S,T,TRF,50582,10582,15072,5.8,87417.59999999999,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,2904,16843.2
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-06-28,E,C,NF-e,50583,10583,794052,0.5,397026,AGLOMERANTES,CIMENTO,1274742,637371
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-06-18,S,T,TRF,50584,10584,175094,0.5,87547,AGLOMERANTES,CIMENTO,1099648,549824
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-06-01,E,C,NF-e,50585,10585,552466,0.7,386726.19999999995,AGLOMERANTES,CIMENTO,1809671,1266769.7
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-06-17,S,S,RM,50586,10586,1781858,0.7,1247300.5999999999,AGLOMERANTES,CIMENTO,27813,19469.1
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,227,20,AREIA GROSSA,M3,2024-06-02,E,C,NF-e,50587,10587,8260,65,536900,AGREGADOS,AREIAS,16207,1053455
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-06-24,E,C,NF-e,50588,10588,1055614,0.45,475026.3,CERÂMICAS,TIJOLOS,1965431,884443.9500000001
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,21114,20,VALE MATERIAL P/OBRA,R$,2024-06-08,E,C,NF-e,50589,10589,375828,1,375828,ACESSÓRIOS,VALES,878013,878013
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-06-12,E,C,NF-e,50590,10590,58190,6.5,378235,AÇOS,VERGALHOES,87303,567469.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-06-29,S,T,TRF,50591,10591,13548,6.5,88062,AÇOS,VERGALHOES,73755,479407.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-06-17,E,C,NF-e,50592,10592,143950,3.2,460640,FIOS E CABOS,CONDUTORES,324233,1037545.6000000001
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-06-14,E,C,NF-e,50593,10593,16755,25,418875,TELHAS ESPECIAIS,TELHAS,41058,1026450
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-06-02,E,C,NF-e,50594,10594,11650,42,489300,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,25272,1061424
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-06-11,E,C,NF-e,50595,10595,1321,350,462350,CONCRETO USINADO,CONCRETOS,2369,829150
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-06-03,E,C,NF-e,50596,10596,70600,5.8,409480,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,73504,426323.2
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-06-20,S,T,TRF,50597,10597,17557,5.8,101830.59999999999,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,55947,324492.6
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-07-14,E,C,NF-e,50598,10598,946504,0.5,473252,AGLOMERANTES,CIMENTO,2046152,1023076
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-07-15,S,T,TRF,50599,10599,157993,0.5,78996.5,AGLOMERANTES,CIMENTO,1888159,944079.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-07-06,E,C,NF-e,50600,10600,639768,0.7,447837.6,AGLOMERANTES,CIMENTO,667581,467306.69999999995
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,227,20,AREIA GROSSA,M3,2024-07-29,E,C,NF-e,50601,10601,5693,65,370045,AGREGADOS,AREIAS,21900,1423500
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-07-03,E,C,NF-e,50602,10602,932738,0.45,419732.10000000003,CERÂMICAS,TIJOLOS,2898169,1304176.05
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,21114,20,VALE MATERIAL P/OBRA,R$,2024-07-18,E,C,NF-e,50603,10603,472502,1,472502,ACESSÓRIOS,VALES,1350515,1350515
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-07-28,E,C,NF-e,50604,10604,72377,6.5,470450.5,AÇOS,VERGALHOES,146132,949858
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-07-24,S,T,TRF,50605,10605,10229,6.5,66488.5,AÇOS,VERGALHOES,135903,883369.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-07-16,E,C,NF-e,50606,10606,123602,3.2,395526.4,FIOS E CABOS,CONDUTORES,447835,1433072
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-07-23,E,C,NF-e,50607,10607,16050,25,401250,TELHAS ESPECIAIS,TELHAS,57108,1427700
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-07-01,E,C,NF-e,50608,10608,9286,42,390012,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,34558,1451436
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-07-10,E,C,NF-e,50609,10609,1179,350,412650,CONCRETO USINADO,CONCRETOS,3548,1241800
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-07-25,E,C,NF-e,50610,10610,86788,5.8,503370.39999999997,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,142735,827863
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-07-24,S,T,TRF,50611,10611,14859,5.8,86182.2,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,127876,741680.7999999999
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-08-28,E,C,NF-e,50612,10612,989386,0.5,494693,AGLOMERANTES,CIMENTO,2877545,1438772.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-08-14,S,T,TRF,50613,10613,207271,0.5,103635.5,AGLOMERANTES,CIMENTO,2670274,1335137
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-08-24,E,C,NF-e,50614,10614,520023,0.7,364016.1,AGLOMERANTES,CIMENTO,1187604,831322.7999999999
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,227,20,AREIA GROSSA,M3,2024-08-25,E,C,NF-e,50615,10615,6939,65,451035,AGREGADOS,AREIAS,28839,1874535
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,227,20,AREIA GROSSA,M3,2024-08-30,S,S,RM,50616,10616,23393,65,1520545,AGREGADOS,AREIAS,5446,353990
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-08-01,E,C,NF-e,50617,10617,1103521,0.45,496584.45,CERÂMICAS,TIJOLOS,4001690,1800760.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-08-13,S,S,RM,50618,10618,3030208,0.45,1363593.6,CERÂMICAS,TIJOLOS,971482,437166.9
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,21114,20,VALE MATERIAL P/OBRA,R$,2024-08-30,E,C,NF-e,50619,10619,387573,1,387573,ACESSÓRIOS,VALES,1738088,1738088
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,21114,20,VALE MATERIAL P/OBRA,R$,2024-08-03,S,S,RM,50620,10620,1353925,1,1353925,ACESSÓRIOS,VALES,384163,384163
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-08-08,E,C,NF-e,50621,10621,78322,6.5,509093,AÇOS,VERGALHOES,214225,1392462.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-08-13,S,S,RM,50622,10622,209303,6.5,1360469.5,AÇOS,VERGALHOES,4922,31993
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-08-22,E,C,NF-e,50623,10623,139159,3.2,445308.80000000005,FIOS E CABOS,CONDUTORES,586994,1878380.8
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-08-18,S,S,RM,50624,10624,478087,3.2,1529878.4000000001,FIOS E CABOS,CONDUTORES,108907,348502.4
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-08-12,E,C,NF-e,50625,10625,17577,25,439425,TELHAS ESPECIAIS,TELHAS,74685,1867125
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-08-13,S,S,RM,50626,10626,58961,25,1474025,TELHAS ESPECIAIS,TELHAS,15724,393100
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-08-17,E,C,NF-e,50627,10627,10659,42,447678,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,45217,1899114
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-08-26,S,S,RM,50628,10628,34052,42,1430184,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,11165,468930
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-08-13,E,C,NF-e,50629,10629,1421,350,497350,CONCRETO USINADO,CONCRETOS,4969,1739150
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-08-14,S,S,RM,50630,10630,4297,350,1503950,CONCRETO USINADO,CONCRETOS,672,235200
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-08-16,E,C,NF-e,50631,10631,78602,5.8,455891.6,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,206478,1197572.4
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-08-16,S,T,TRF,50632,10632,14089,5.8,81716.2,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,192389,1115856.2
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-09-12,E,C,NF-e,50633,10633,837960,0.5,418980,AGLOMERANTES,CIMENTO,3508234,1754117
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-09-19,S,S,RM,50634,10634,2875830,0.5,1437915,AGLOMERANTES,CIMENTO,632404,316202
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-09-08,S,T,TRF,50635,10635,178804,0.5,89402,AGLOMERANTES,CIMENTO,453600,226800
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-09-08,E,C,NF-e,50636,10636,688941,0.7,482258.69999999995,AGLOMERANTES,CIMENTO,1876545,1313581.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,227,20,AREIA GROSSA,M3,2024-09-30,E,C,NF-e,50637,10637,6752,65,438880,AGREGADOS,AREIAS,12198,792870
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-09-01,E,C,NF-e,50638,10638,854292,0.45,384431.4,CERÂMICAS,TIJOLOS,1825774,821598.3
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,21114,20,VALE MATERIAL P/OBRA,R$,2024-09-16,E,C,NF-e,50639,10639,375046,1,375046,ACESSÓRIOS,VALES,759209,759209
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-09-12,E,C,NF-e,50640,10640,55625,6.5,361562.5,AÇOS,VERGALHOES,60547,393555.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-09-22,S,T,TRF,50641,10641,15705,6.5,102082.5,AÇOS,VERGALHOES,44842,291473
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-09-06,E,C,NF-e,50642,10642,151002,3.2,483206.4,FIOS E CABOS,CONDUTORES,259909,831708.8
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-09-19,E,C,NF-e,50643,10643,20019,25,500475,TELHAS ESPECIAIS,TELHAS,35743,893575
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-09-08,E,C,NF-e,50644,10644,10948,42,459816,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,22113,928746
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-09-28,E,C,NF-e,50645,10645,1312,350,459200,CONCRETO USINADO,CONCRETOS,1984,694400
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-09-25,E,C,NF-e,50646,10646,65963,5.8,382585.39999999997,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,258352,1498441.5999999999
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-09-10,S,T,TRF,50647,10647,12217,5.8,70858.59999999999,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,246135,1427583
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-10-04,E,C,NF-e,50648,10648,809166,0.5,404583,AGLOMERANTES,CIMENTO,1262766,631383
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-10-12,S,T,TRF,50649,10649,151786,0.5,75893,AGLOMERANTES,CIMENTO,1110980,555490
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-10-02,E,C,NF-e,50650,10650,731983,0.7,512388.1,AGLOMERANTES,CIMENTO,2608528,1825969.5999999999
